line,word
89,need
89,to
89,construct
89,thats
89,as
89,watertight
89,as
89,a
89,mermaid's
89,brassiere
89,i'm
89,not
89,sure
89,your
89,particular
89,brand
89,of
89,mindless
89,optimism
89,is
89,going
89,to
89,contribute
89,much
89,to
89,the
89,proceedings
90,well
90,that's
90,a
90,shame
90,sir
90,becarse
90,i
90,was
90,planning
90,on
90,playing
90,the
90,mindless
90,optimisim
90,card
90,very
90,strongly
91,i
91,beg
91,your
91,pardon
92,yes
92,i've
92,already
92,planned
92,my
92,closing
92,address
92,based
92,on
92,that
92,very
92,thing
92,oh
92,go
92,on
92,let
92,him
92,off
92,your
92,honor
92,please
92,it's
92,a
92,lovely
92,day
92,pretty
92,clouds
92,trees
92,birds
92,etc
92,i
92,rest
92,my
92,case
93,so
93,council
93,with
93,that
93,summing
93,up
93,in
93,mind
93,what
93,do
93,you
93,think
93,my
93,chances
93,are
94,well
94,not
94,all
94,that
94,good
94,i'm
94,afraid
94,as
94,far
94,as
94,i
94,can
94,tell
94,you're
94,as
94,guilty
94,as
94,a
94,puppy
94,sitting
94,next
94,to
94,a
94,pile
94,of
94,poo
95,ah
96,crikey
96,so
96,sorry
96,i'm
96,late
96,my
96,luv
97,but
97,anyway
97,let
97,me
97,open
97,up
97,my
97,defence
97,straight
97,away
97,by
97,saying
97,that
97,i've
97,known
97,this
97,man
97,for
97,three
97,years
97,he's
97,an
97,absolutely
97,gawking
97,chap
98,george
99,yes
99,sir
100,that's
100,the
100,clerk
100,of
100,the
100,court
101,is
101,it
101,oh
102,we
102,haven't
102,started
102,yet
103,good
103,luck
103,blackadder
104,well
104,thank
104,you
104,darling
104,and
104,what's
104,your
104,big
104,job
104,here
104,today
104,straightening
104,chairs
105,no
105,in
105,fact
105,i'm
105,appearing
105,for
105,the
105,prosecution
105,i
105,wouldn't
105,raise
105,your
105,hopes
105,too
105,much
105,you're
105,guilty
105,as
105,hell
105,you
105,haven't
105,got
105,a
105,chance
106,why
106,thank
106,you
106,darling
106,and
106,i
106,hope
106,your
106,mother
106,dies
106,in
106,a
