line,word
158,big
158,it'd
158,be
158,time
158,for
158,mr
158,and
158,mrs
158,spank
158,to
158,pay
158,a
158,short
158,sharp
158,trip
158,to
158,bottyland
159,thank
159,you
159,nursie
159,and
159,thank
159,you
159,edmund
160,that's
160,all
161,yes
161,thanks
161,for
161,coming
162,that
162,was
162,very
162,funny
162,too
162,wasn't
162,it
163,my
163,lady
164,dragging
164,you
164,all
164,the
164,way
164,across
164,town
164,again
164,just
164,to
164,say
164,sorry
164,for
164,dragging
164,you
164,all
164,the
164,way
164,across
164,town
164,the
164,first
164,time
164,it
164,was
164,melchett's
164,idea
164,i
164,think
164,it's
164,wonderful
164,don't
164,you
165,it's
165,fantastic
165,melchett
165,i
165,prostrate
165,myself
165,at
165,the
165,feet
165,of
165,the
165,world's
165,greatest
165,living
165,comedian
166,oh
166,you
166,are
166,super
166,edmund
166,oh
166,edmund
166,erm
166,i
166,promised
166,lord
166,melchett
166,that
166,i
166,would
166,play
166,halfpenny
166,with
166,him
166,but
166,we
166,have
166,no
166,coin
166,do
166,you
166,have
166,a
166,halfpenny
167,unfortunately
167,only
167,a
167,sixpence
167,ma'am
167,what
167,a
167,shame
168,oh
168,no
168,a
168,sixpence
168,will
168,do
168,just
168,as
168,well
169,oh
169,good
170,oh
170,god
170,this
170,place
170,stinks
170,like
170,a
170,pair
170,of
170,armoured
170,trousers
170,after
170,the
170,hundred
170,years
170,war
170,baldrick
170,have
170,you
170,been
170,eating
170,dung
170,again
171,my
171,lord
171,success
172,what
173,after
173,literally
173,an
173,hour's
173,ceaseless
173,searching
173,i
173,have
173,succeeded
173,in
173,creating
173,gold
173,pure
173,gold
174,are
174,you
174,sure
175,yes
175,my
175,lord
175,behold
176,percy
176,it's
176,green
177,that's
177,right
177,my
177,lord
178,yes
178,percy
178,i
178,don't
178,want
178,to
178,be
178,pedantic
178,or
178,anything
178,but
178,the
178,colour
178,of
178,gold
178,is
178,gold
178,that's
178,why
178,it's
178,called
178,gold
178,what
178,you
178,have
178,dis
178,covered
178,if
178,it
178,has
178,a
178,name
178,is
178,some
178,green
179,oh
179,edmund
179,can
179,it
179,be
179,true
179,that
179,i
179,hold
179,here
179,in
179,my
179,mortal
179,hand
179,a
179,nugget
179,of
179,purest
179,green
180,indeed
180,you
180,do
180,percy
180,except
180,of
180,course
180,it's
180,not
180,only
180,a
180,nugget
180,as
180,it
180,is
180,more
180,of
180,a
180,splat
181,well
181,yes
181,a
181,splat
181,today
181,but
181,tomorrow
181,who
181,knows
181,or
181,dares
181,to
181,dream
182,so
182,we
182,three
182,alone
182,in
182,all
182,the
182,world
182,can
182,create
182,the
182,finest
182,green
182,at
182,will
183,thus
183,so
183,i'm
183,not
183,sure
183,about
183,counting
183,in
183,baldrick
183,actually
184,of
184,course
184,you
184,know
184,what
184,your
184,great
184,discovery
184,means
184,don't
184,you
184,percy
185,perhaps
185,my
185,lord
186,that
186,you
186,percy
186,lord
186,percy
186,are
186,an
186,utter
186,berk
186,baldrick
187,my
187,lord
188,pack
188,my
188,bags
188,i'm
188,going
188,to
188,sell
188,the
188,house
189,there's
189,nothing
189,else
189,for
189,it
189,i
189,mean
189,i
189,shall
189,miss
189,the
189,old
189,place
189,i
189,know
189,i've
189,had
189,some
189,happy
189,times
189,here
189,when
189,you
189,and
189,percy
189,have
189,been
189,out
189,but
189,needs
189,must
189,when
189,the
189,devil
189,vomits
189,into
189,your
189,kettle
189,baldrick
189,go
189,forth
189,into
189,the
189,streets
189,and
189,let
189,it
189,be
189,known
189,that
189,lord
189,blackadder
189,wishes
189,to
189,sell
189,his
189,house
189,percy
189,just
189,go
189,forth
189,into
189,the
189,street
190,and
190,this
190,is
190,the
190,den
191,ooh
191,dear
192,but
192,i
192,have
192,to
192,tell
192,you
192,mr
192,pants
192,that
192,i've
192,had
192,an
192,extremely
192,encouraging
192,nibble
192,from
192,another
192,client
192,and
192,i
192,think
192,you
192,know
192,me
192,well
192,enough
192,to
192,know
192,that
192,i'm
192,not
192,the
192,sort
192,of
192,man
192,to
192,ignore
192,a
192,nibble
192,for
192,long
193,i
193,noticed
193,some
193,dry
193,rot
193,in
193,the
193,bedrooms
193,timothy
194,well
194,mrs
194,pants
194,dry
194,rot
194,is
194,what
194,dry
194,rot
194,does
194,stop
194,me
194,if
194,i'm
194,getting
194,too
194,technical
195,and
195,the
195,floor
195,is
195,a
195,little
195,uneven
196,indeed
196,yes
196,madam
196,and
196,at
196,no
196,extra
196,cost
197,strange
197,smell
198,yes
198,that's
198,the
198,servant
198,he'll
198,be
198,gone
199,you've
199,really
199,worked
199,out
199,your
199,banter
199,haven't
199,you
200,no
200,not
200,really
200,this
200,is
200,a
200,different
200,thing
200,it's
200,spontaneous
200,and
200,it's
200,called
200,wit
201,what
201,about
201,the
201,privies
202,when
202,the
202,master
202,craftsman
202,who
202,created
202,this
202,home
202,was
202,looking
202,at
202,the
202,sewage
202,he
202,said
202,to
202,himself
202,romeo
202,for
202,twas
202,his
202,name
202,romeo
202,let's
202,make
202,them
202,functional
202,and
202,comfortable
203,oh
203,well
203,that
203,seems
203,nice
203,doesn't
203,it
203,dear
204,i
204,think
204,we
204,understand
204,each
204,other
204,sir
204,so
204,it's
204,sold
204,then
204,drink
205,what
205,about
205,the
205,privies
206,well
206,what
206,we're
206,talking
206,about
206,in
206,erm
206,privy
206,terms
206,is
206,the
206,very
206,latest
206,in
206,front
206,wall
206,fresh
206,air
206,orifices
206,combined
206,with
206,a
206,wide
206,capacity
206,gutter
206,installation
206,below
207,you
207,mean
207,you
207,crap
207,out
207,of
207,the
207,window
208,yes
209,well
209,in
209,that
209,case
209,we'll
209,definitely
209,take
209,it
209,i
209,can't
